Time,Grid2D Area Average11
1985-02-18 00:00:00 UTC,0.292425274848938
1985-02-19 00:00:00 UTC,0.35445523262023926
1985-02-20 00:00:00 UTC,0.4055612087249756
1985-02-21 00:00:00 UTC,0.2754150927066803
1985-02-22 00:00:00 UTC,0.3177238404750824
1985-02-23 00:00:00 UTC,0.5057389140129089
1985-02-24 00:00:00 UTC,0.4109012186527252
1985-02-25 00:00:00 UTC,0.43804028630256653
1985-02-26 00:00:00 UTC,0.3143250644207001
1985-02-27 00:00:00 UTC,0.3047860562801361
1985-02-28 00:00:00 UTC,0.4176143407821655
1985-03-01 00:00:00 UTC,0.36456355452537537
1985-03-02 00:00:00 UTC,0.4412934482097626
1985-03-03 00:00:00 UTC,0.5387160181999207
1985-03-04 00:00:00 UTC,0.486853688955307
1985-03-05 00:00:00 UTC,0.37448105216026306
1985-03-06 00:00:00 UTC,0.6015092730522156
1985-03-07 00:00:00 UTC,0.46942853927612305
1985-03-08 00:00:00 UTC,0.32375675439834595
1985-03-09 00:00:00 UTC,0.2771444320678711
1985-03-10 00:00:00 UTC,0.4232504963874817
1985-03-11 00:00:00 UTC,0.39681243896484375
1985-03-12 00:00:00 UTC,0.5121566653251648
1985-03-13 00:00:00 UTC,0.2525724768638611
1985-03-14 00:00:00 UTC,0.28637248277664185
1985-03-15 00:00:00 UTC,0.29466789960861206
1985-03-16 00:00:00 UTC,0.31367790699005127
1985-03-17 00:00:00 UTC,0.2454206943511963
1985-03-18 00:00:00 UTC,0.28017815947532654
1985-03-19 00:00:00 UTC,0.4303045868873596
1985-03-20 00:00:00 UTC,0.2640998661518097
1985-03-21 00:00:00 UTC,0.4025852382183075
1985-03-22 00:00:00 UTC,0.5871244668960571
1985-03-23 00:00:00 UTC,0.6372591853141785
1985-03-24 00:00:00 UTC,0.3913135528564453
1985-03-25 00:00:00 UTC,0.5211968421936035
1985-03-26 00:00:00 UTC,0.7091095447540283
1985-03-27 00:00:00 UTC,0.7624884247779846
1985-03-28 00:00:00 UTC,0.4727891981601715
1985-03-29 00:00:00 UTC,0.5732319355010986
1985-03-30 00:00:00 UTC,0.40018948912620544
1985-03-31 00:00:00 UTC,0.5881275534629822
1985-04-01 00:00:00 UTC,0.4653618633747101
1985-04-02 00:00:00 UTC,0.4789266884326935
1985-04-03 00:00:00 UTC,0.5414425134658813
1985-04-04 00:00:00 UTC,0.7458557486534119
1985-04-05 00:00:00 UTC,0.5717307925224304
1985-04-06 00:00:00 UTC,0.4391127824783325
1985-04-07 00:00:00 UTC,0.32101577520370483
1985-04-08 00:00:00 UTC,0.35924679040908813
1985-04-09 00:00:00 UTC,0.35660383105278015
1985-04-10 00:00:00 UTC,0.2754993140697479
1985-04-11 00:00:00 UTC,0.34224775433540344
1985-04-12 00:00:00 UTC,0.35529640316963196
1985-04-13 00:00:00 UTC,0.3277629017829895
1985-04-14 00:00:00 UTC,0.3061615228652954
1985-04-15 00:00:00 UTC,0.2620037794113159
1985-04-16 00:00:00 UTC,0.36068791151046753
1985-04-17 00:00:00 UTC,0.3996431827545166
1985-04-18 00:00:00 UTC,0.43724218010902405
1985-04-19 00:00:00 UTC,0.6113706827163696
1985-04-20 00:00:00 UTC,0.5489076375961304
1985-04-21 00:00:00 UTC,0.4648946523666382
1985-04-22 00:00:00 UTC,0.36178159713745117
1985-04-23 00:00:00 UTC,0.43993785977363586
1985-04-24 00:00:00 UTC,0.3718187212944031
1985-04-25 00:00:00 UTC,0.4716569185256958
1985-04-26 00:00:00 UTC,0.4236984848976135
1985-04-27 00:00:00 UTC,0.2579229176044464
1985-04-28 00:00:00 UTC,0.2881549298763275
1985-04-29 00:00:00 UTC,0.31347253918647766
1985-04-30 00:00:00 UTC,0.4505358338356018
1985-05-01 00:00:00 UTC,0.20756149291992188
1985-05-02 00:00:00 UTC,0.20721134543418884
1985-05-03 00:00:00 UTC,0.36363330483436584
1985-05-04 00:00:00 UTC,0.4094122648239136
1985-05-05 00:00:00 UTC,0.31332752108573914
1985-05-06 00:00:00 UTC,0.2912272810935974
1985-05-07 00:00:00 UTC,0.29452061653137207
1985-05-08 00:00:00 UTC,0.3687191307544708
1985-05-09 00:00:00 UTC,0.3867766559123993
1985-05-10 00:00:00 UTC,0.5914086699485779
1985-05-11 00:00:00 UTC,0.6501346230506897
1985-05-12 00:00:00 UTC,0.38506507873535156
1985-05-13 00:00:00 UTC,0.6198552250862122
1985-05-14 00:00:00 UTC,0.3589867651462555
1985-05-15 00:00:00 UTC,0.2648034691810608
1985-05-16 00:00:00 UTC,0.34335124492645264
1985-05-17 00:00:00 UTC,0.2618965208530426
1985-05-18 00:00:00 UTC,0.2648993134498596
1985-05-19 00:00:00 UTC,0.2998226583003998
1985-05-20 00:00:00 UTC,0.22795754671096802
1985-05-21 00:00:00 UTC,0.24420958757400513
1985-05-22 00:00:00 UTC,0.18121033906936646
1985-05-23 00:00:00 UTC,0.1826362907886505
1985-05-24 00:00:00 UTC,0.21680092811584473
1985-05-25 00:00:00 UTC,0.3435402810573578
1985-05-26 00:00:00 UTC,0.32621607184410095
1985-05-27 00:00:00 UTC,0.43128523230552673
1985-05-28 00:00:00 UTC,0.4164083003997803
1985-05-29 00:00:00 UTC,0.469536155462265
1985-05-30 00:00:00 UTC,0.6350570321083069
1985-05-31 00:00:00 UTC,0.47979867458343506
1985-06-01 00:00:00 UTC,0.4030805826187134
1985-06-02 00:00:00 UTC,0.3588201701641083
1985-06-03 00:00:00 UTC,0.36081042885780334
1985-06-04 00:00:00 UTC,0.3291414678096771
1985-06-05 00:00:00 UTC,0.29155558347702026
1985-06-06 00:00:00 UTC,0.3547939956188202
1985-06-07 00:00:00 UTC,0.30591076612472534
1985-06-08 00:00:00 UTC,0.3710949420928955
1985-06-09 00:00:00 UTC,0.41907939314842224
1985-06-10 00:00:00 UTC,0.4139474928379059
1985-06-11 00:00:00 UTC,0.33134186267852783
1985-06-12 00:00:00 UTC,0.30556952953338623
1985-06-13 00:00:00 UTC,0.37936535477638245
1985-06-14 00:00:00 UTC,0.39432406425476074
1985-06-15 00:00:00 UTC,0.3725842535495758
1985-06-16 00:00:00 UTC,0.36134234070777893
1985-06-17 00:00:00 UTC,0.35912251472473145
1985-06-18 00:00:00 UTC,0.29938408732414246
1985-06-19 00:00:00 UTC,0.32813218235969543
