Time,air_temperature[unit:K]
1984-12-29 00:00:00 UTC,236.6300048828125
1984-12-30 00:00:00 UTC,236.5963897705078
1984-12-31 00:00:00 UTC,236.3519287109375
1985-01-01 00:00:00 UTC,235.68441772460938
1985-01-02 00:00:00 UTC,235.48890686035156
1985-01-03 00:00:00 UTC,235.978759765625
1985-01-04 00:00:00 UTC,236.40174865722656
1985-01-05 00:00:00 UTC,236.52761840820312
1985-01-06 00:00:00 UTC,236.64230346679688
1985-01-07 00:00:00 UTC,236.56137084960938
1985-01-08 00:00:00 UTC,236.3212127685547
1985-01-09 00:00:00 UTC,235.91619873046875
1985-01-10 00:00:00 UTC,235.68666076660156
1985-01-11 00:00:00 UTC,235.5371856689453
1985-01-12 00:00:00 UTC,235.3996124267578
1985-01-13 00:00:00 UTC,235.7450714111328
1985-01-14 00:00:00 UTC,236.03680419921875
1985-01-15 00:00:00 UTC,236.1065216064453
1985-01-16 00:00:00 UTC,236.0666046142578
1985-01-17 00:00:00 UTC,236.07510375976562
1985-01-18 00:00:00 UTC,236.59938049316406
1985-01-19 00:00:00 UTC,236.0601043701172
1985-01-20 00:00:00 UTC,235.73068237304688
1985-01-21 00:00:00 UTC,235.81895446777344
1985-01-22 00:00:00 UTC,235.68931579589844
1985-01-23 00:00:00 UTC,235.67494201660156
1985-01-24 00:00:00 UTC,236.04556274414062
1985-01-25 00:00:00 UTC,236.1805877685547
1985-01-26 00:00:00 UTC,236.28765869140625
1985-01-27 00:00:00 UTC,236.336669921875
1985-01-28 00:00:00 UTC,236.11846923828125
1985-01-29 00:00:00 UTC,236.0651092529297
1985-01-30 00:00:00 UTC,235.1103973388672
1985-01-31 00:00:00 UTC,234.94004821777344
1985-02-01 00:00:00 UTC,234.79080200195312
1985-02-02 00:00:00 UTC,234.67686462402344
1985-02-03 00:00:00 UTC,235.123291015625
1985-02-04 00:00:00 UTC,235.12869262695312
1985-02-05 00:00:00 UTC,235.00299072265625
1985-02-06 00:00:00 UTC,235.53936767578125
1985-02-07 00:00:00 UTC,235.432861328125
1985-02-08 00:00:00 UTC,236.00057983398438
1985-02-09 00:00:00 UTC,236.33811950683594
