Time,Grid2D Area Average
1985-04-14 00:00:00 UTC,0.010831057094037533
1985-04-15 00:00:00 UTC,0.01345461793243885
1985-04-16 00:00:00 UTC,0.014244449324905872
1985-04-17 00:00:00 UTC,0.012508531101047993
1985-04-18 00:00:00 UTC,0.010540456511080265
1985-04-19 00:00:00 UTC,0.0073900544084608555
1985-04-20 00:00:00 UTC,0.007538993377238512
1985-04-21 00:00:00 UTC,0.006436625029891729
1985-04-22 00:00:00 UTC,0.005102971103042364
1985-04-23 00:00:00 UTC,0.00625019334256649
1985-04-24 00:00:00 UTC,0.007137773092836142
1985-04-25 00:00:00 UTC,0.004417107440531254
1985-04-26 00:00:00 UTC,0.0024043850135058165
1985-04-27 00:00:00 UTC,0.005296040326356888
1985-04-28 00:00:00 UTC,0.0050400374457240105
1985-04-29 00:00:00 UTC,0.0042748902924358845
1985-04-30 00:00:00 UTC,0.005831871647387743
1985-05-01 00:00:00 UTC,0.007716359570622444
1985-05-02 00:00:00 UTC,0.009859846904873848
1985-05-03 00:00:00 UTC,0.011123244650661945
1985-05-04 00:00:00 UTC,0.011233034543693066
1985-05-05 00:00:00 UTC,0.010282418690621853
1985-05-06 00:00:00 UTC,0.007326547056436539
1985-05-07 00:00:00 UTC,0.008434527553617954
1985-05-08 00:00:00 UTC,0.010705746710300446
1985-05-09 00:00:00 UTC,0.013143510557711124
1985-05-10 00:00:00 UTC,0.011138472706079483
1985-05-11 00:00:00 UTC,0.006810695864260197
1985-05-12 00:00:00 UTC,0.0055959802120924
1985-05-13 00:00:00 UTC,0.003391479840502143
1985-05-14 00:00:00 UTC,0.006302547641098499
1985-05-15 00:00:00 UTC,0.008688025176525116
1985-05-16 00:00:00 UTC,0.008033073507249355
1985-05-17 00:00:00 UTC,0.006262452341616154
1985-05-18 00:00:00 UTC,0.0068207778967916965
1985-05-19 00:00:00 UTC,0.007824944332242012
1985-05-20 00:00:00 UTC,0.00703177135437727
1985-05-21 00:00:00 UTC,0.005338530521839857
1985-05-22 00:00:00 UTC,0.005709755700081587
1985-05-23 00:00:00 UTC,0.008924762718379498
1985-05-24 00:00:00 UTC,0.011483190581202507
1985-05-25 00:00:00 UTC,0.012666881084442139
1985-05-26 00:00:00 UTC,0.013053209520876408
1985-05-27 00:00:00 UTC,0.011266497895121574
1985-05-28 00:00:00 UTC,0.01318320818245411
1985-05-29 00:00:00 UTC,0.015127678401768208
1985-05-30 00:00:00 UTC,0.01207091473042965
1985-05-31 00:00:00 UTC,0.010648841969668865
1985-06-01 00:00:00 UTC,0.0108536621555686
1985-06-02 00:00:00 UTC,0.010571745224297047
1985-06-03 00:00:00 UTC,0.009774907492101192
1985-06-04 00:00:00 UTC,0.007129917852580547
1985-06-05 00:00:00 UTC,0.0076072197407484055
1985-06-06 00:00:00 UTC,0.012463131919503212
1985-06-07 00:00:00 UTC,0.018348999321460724
1985-06-08 00:00:00 UTC,0.023021167144179344
1985-06-09 00:00:00 UTC,0.015080775134265423
1985-06-10 00:00:00 UTC,0.014912358485162258
1985-06-11 00:00:00 UTC,0.009897147305309772
1985-06-12 00:00:00 UTC,0.010029314085841179
