Time,potential_evapotranspiration[unit:mm]
1992-02-28 00:00:00 UTC,0.2741738557815552
1992-02-29 00:00:00 UTC,0.28184303641319275
1992-03-01 00:00:00 UTC,0.2735256850719452
1992-03-02 00:00:00 UTC,0.26338914036750793
1992-03-03 00:00:00 UTC,0.23879939317703247
1992-03-04 00:00:00 UTC,0.1302977204322815
1992-03-05 00:00:00 UTC,0.1547676920890808
1992-03-06 00:00:00 UTC,0.23033466935157776
1992-03-07 00:00:00 UTC,0.2580791711807251
1992-03-08 00:00:00 UTC,0.1984807848930359
1992-03-09 00:00:00 UTC,0.12408577650785446
1992-03-10 00:00:00 UTC,0.1506212055683136
1992-03-11 00:00:00 UTC,0.15851445496082306
1992-03-12 00:00:00 UTC,0.18681219220161438
1992-03-13 00:00:00 UTC,0.25898614525794983
1992-03-14 00:00:00 UTC,0.2510087490081787
1992-03-15 00:00:00 UTC,0.2873362600803375
1992-03-16 00:00:00 UTC,0.313779354095459
1992-03-17 00:00:00 UTC,0.2508350610733032
1992-03-18 00:00:00 UTC,0.18456235527992249
1992-03-19 00:00:00 UTC,0.17786329984664917
1992-03-20 00:00:00 UTC,0.2877676486968994
1992-03-21 00:00:00 UTC,0.21142975986003876
1992-03-22 00:00:00 UTC,0.1738148033618927
1992-03-23 00:00:00 UTC,0.24399271607398987
1992-03-24 00:00:00 UTC,0.2790426015853882
1992-03-25 00:00:00 UTC,0.28342127799987793
1992-03-26 00:00:00 UTC,0.29652851819992065
1992-03-27 00:00:00 UTC,0.2991679310798645
1992-03-28 00:00:00 UTC,0.2332160472869873
1992-03-29 00:00:00 UTC,0.24532991647720337
1992-03-30 00:00:00 UTC,0.2859124541282654
1992-03-31 00:00:00 UTC,0.24736030399799347
1992-04-01 00:00:00 UTC,0.2668933868408203
1992-04-02 00:00:00 UTC,0.2786424458026886
1992-04-03 00:00:00 UTC,0.365617573261261
1992-04-04 00:00:00 UTC,0.3785863220691681
1992-04-05 00:00:00 UTC,0.4151320159435272
1992-04-06 00:00:00 UTC,0.38935229182243347
1992-04-07 00:00:00 UTC,0.38067251443862915
1992-04-08 00:00:00 UTC,0.3985227048397064
1992-04-09 00:00:00 UTC,0.434194952249527
1992-04-10 00:00:00 UTC,0.47939637303352356
1992-04-11 00:00:00 UTC,0.39089542627334595
1992-04-12 00:00:00 UTC,0.42076385021209717
1992-04-13 00:00:00 UTC,0.519869327545166
1992-04-14 00:00:00 UTC,0.4374266564846039
1992-04-15 00:00:00 UTC,0.3803519010543823
1992-04-16 00:00:00 UTC,0.28618869185447693
1992-04-17 00:00:00 UTC,0.4264293611049652
1992-04-18 00:00:00 UTC,0.350135862827301
1992-04-19 00:00:00 UTC,0.32224008440971375
1992-04-20 00:00:00 UTC,0.284429669380188
1992-04-21 00:00:00 UTC,0.3988078236579895
1992-04-22 00:00:00 UTC,0.4148588180541992
1992-04-23 00:00:00 UTC,0.45223355293273926
1992-04-24 00:00:00 UTC,0.3836993873119354
1992-04-25 00:00:00 UTC,0.38404977321624756
1992-04-26 00:00:00 UTC,0.41429397463798523
1992-04-27 00:00:00 UTC,0.5117321610450745
1992-04-28 00:00:00 UTC,0.587941586971283
1992-04-29 00:00:00 UTC,0.5275202393531799
1992-04-30 00:00:00 UTC,0.66424959897995
1992-05-01 00:00:00 UTC,0.6673305034637451
1992-05-02 00:00:00 UTC,0.4305734634399414
1992-05-03 00:00:00 UTC,0.44212016463279724
1992-05-04 00:00:00 UTC,0.48018407821655273
1992-05-05 00:00:00 UTC,0.5036490559577942
1992-05-06 00:00:00 UTC,0.5039654970169067
1992-05-07 00:00:00 UTC,0.5293600559234619
1992-05-08 00:00:00 UTC,0.4893527626991272
1992-05-09 00:00:00 UTC,0.516029417514801
1992-05-10 00:00:00 UTC,0.3704661726951599
1992-05-11 00:00:00 UTC,0.4931488633155823
1992-05-12 00:00:00 UTC,0.48977893590927124
1992-05-13 00:00:00 UTC,0.49896493554115295
1992-05-14 00:00:00 UTC,0.5018911361694336
1992-05-15 00:00:00 UTC,0.5746798515319824
1992-05-16 00:00:00 UTC,0.5584728121757507
1992-05-17 00:00:00 UTC,0.5564470291137695
1992-05-18 00:00:00 UTC,0.5661707520484924
1992-05-19 00:00:00 UTC,0.5999854207038879
1992-05-20 00:00:00 UTC,0.5732680559158325
1992-05-21 00:00:00 UTC,0.4939517378807068
1992-05-22 00:00:00 UTC,0.42755311727523804
1992-05-23 00:00:00 UTC,0.3692532181739807
1992-05-24 00:00:00 UTC,0.4017597436904907
1992-05-25 00:00:00 UTC,0.32283440232276917
1992-05-26 00:00:00 UTC,0.39383354783058167
1992-05-27 00:00:00 UTC,0.24625341594219208
1992-05-28 00:00:00 UTC,0.31839239597320557
1992-05-29 00:00:00 UTC,0.38999417424201965
1992-05-30 00:00:00 UTC,0.3790462911128998
1992-05-31 00:00:00 UTC,0.3884919285774231
1992-06-01 00:00:00 UTC,0.31861740350723267
1992-06-02 00:00:00 UTC,0.4635137617588043
1992-06-03 00:00:00 UTC,0.49876776337623596
1992-06-04 00:00:00 UTC,0.5382394194602966
1992-06-05 00:00:00 UTC,0.5640866756439209
1992-06-06 00:00:00 UTC,0.47502222657203674
1992-06-07 00:00:00 UTC,0.49635663628578186
1992-06-08 00:00:00 UTC,0.4427839517593384
1992-06-09 00:00:00 UTC,0.3940942585468292
1992-06-10 00:00:00 UTC,0.4855591654777527
1992-06-11 00:00:00 UTC,0.4961482584476471
1992-06-12 00:00:00 UTC,0.5328794717788696
1992-06-13 00:00:00 UTC,0.5910241603851318
1992-06-14 00:00:00 UTC,0.586250364780426
1992-06-15 00:00:00 UTC,0.5985298156738281
1992-06-16 00:00:00 UTC,0.6199460029602051
1992-06-17 00:00:00 UTC,0.5817373394966125
1992-06-18 00:00:00 UTC,0.6238760948181152
1992-06-19 00:00:00 UTC,0.5991039872169495
1992-06-20 00:00:00 UTC,0.5571053624153137
1992-06-21 00:00:00 UTC,0.5576725602149963
1992-06-22 00:00:00 UTC,0.5836741328239441
1992-06-23 00:00:00 UTC,0.5636880397796631
1992-06-24 00:00:00 UTC,0.5983429551124573
1992-06-25 00:00:00 UTC,0.4939110279083252
1992-06-26 00:00:00 UTC,0.5121844410896301
1992-06-27 00:00:00 UTC,0.5029571652412415
1992-06-28 00:00:00 UTC,0.5374518632888794
1992-06-29 00:00:00 UTC,0.619531512260437
1992-06-30 00:00:00 UTC,0.6908819675445557
1992-07-01 00:00:00 UTC,0.5902416706085205
1992-07-02 00:00:00 UTC,0.45847877860069275
1992-07-03 00:00:00 UTC,0.5621870160102844
1992-07-04 00:00:00 UTC,0.6060959100723267
1992-07-05 00:00:00 UTC,0.690456748008728
1992-07-06 00:00:00 UTC,0.6985337138175964
1992-07-07 00:00:00 UTC,0.6794722080230713
1992-07-08 00:00:00 UTC,0.5316755175590515
1992-07-09 00:00:00 UTC,0.5705319046974182
1992-07-10 00:00:00 UTC,0.5428407788276672
1992-07-11 00:00:00 UTC,0.549373984336853
1992-07-12 00:00:00 UTC,0.4615740478038788
1992-07-13 00:00:00 UTC,0.4891228973865509
1992-07-14 00:00:00 UTC,0.5325884222984314
1992-07-15 00:00:00 UTC,0.5650919675827026
1992-07-16 00:00:00 UTC,0.4806612432003021
1992-07-17 00:00:00 UTC,0.4771348536014557
1992-07-18 00:00:00 UTC,0.541042685508728
1992-07-19 00:00:00 UTC,0.5506002902984619
1992-07-20 00:00:00 UTC,0.45783111453056335
1992-07-21 00:00:00 UTC,0.5604075789451599
1992-07-22 00:00:00 UTC,0.5501410365104675
1992-07-23 00:00:00 UTC,0.5465497970581055
1992-07-24 00:00:00 UTC,0.5233531594276428
1992-07-25 00:00:00 UTC,0.4003549814224243
1992-07-26 00:00:00 UTC,0.4524463415145874
1992-07-27 00:00:00 UTC,0.5439750552177429
1992-07-28 00:00:00 UTC,0.5826796889305115
1992-07-29 00:00:00 UTC,0.6141663789749146
1992-07-30 00:00:00 UTC,0.51479572057724
1992-07-31 00:00:00 UTC,0.551131010055542
1992-08-01 00:00:00 UTC,0.5523387789726257
1992-08-02 00:00:00 UTC,0.5625284314155579
1992-08-03 00:00:00 UTC,0.5571873188018799
1992-08-04 00:00:00 UTC,0.5441266298294067
1992-08-05 00:00:00 UTC,0.512613832950592
1992-08-06 00:00:00 UTC,0.5060740113258362
1992-08-07 00:00:00 UTC,0.5274912714958191
1992-08-08 00:00:00 UTC,0.5359767079353333
1992-08-09 00:00:00 UTC,0.5687727928161621
1992-08-10 00:00:00 UTC,0.5061933994293213
1992-08-11 00:00:00 UTC,0.4786372184753418
1992-08-12 00:00:00 UTC,0.45401984453201294
1992-08-13 00:00:00 UTC,0.49590757489204407
1992-08-14 00:00:00 UTC,0.46608367562294006
1992-08-15 00:00:00 UTC,0.5115938186645508
1992-08-16 00:00:00 UTC,0.43639662861824036
1992-08-17 00:00:00 UTC,0.41486456990242004
1992-08-18 00:00:00 UTC,0.4358527660369873
1992-08-19 00:00:00 UTC,0.49401357769966125
1992-08-20 00:00:00 UTC,0.514828622341156
1992-08-21 00:00:00 UTC,0.5454550385475159
1992-08-22 00:00:00 UTC,0.5641049742698669
1992-08-23 00:00:00 UTC,0.39977821707725525
1992-08-24 00:00:00 UTC,0.1902392953634262
1992-08-25 00:00:00 UTC,0.3259935677051544
1992-08-26 00:00:00 UTC,0.35672688484191895
1992-08-27 00:00:00 UTC,0.4504515528678894
1992-08-28 00:00:00 UTC,0.5301073789596558
1992-08-29 00:00:00 UTC,0.4932484030723572
1992-08-30 00:00:00 UTC,0.38706478476524353
1992-08-31 00:00:00 UTC,0.3956730365753174
1992-09-01 00:00:00 UTC,0.4352608621120453
1992-09-02 00:00:00 UTC,0.46227920055389404
1992-09-03 00:00:00 UTC,0.5151368379592896
1992-09-04 00:00:00 UTC,0.5860048532485962
1992-09-05 00:00:00 UTC,0.4682520925998688
1992-09-06 00:00:00 UTC,0.4994334578514099
1992-09-07 00:00:00 UTC,0.4688030183315277
1992-09-08 00:00:00 UTC,0.5336446166038513
1992-09-09 00:00:00 UTC,0.5199698209762573
1992-09-10 00:00:00 UTC,0.4228738844394684
1992-09-11 00:00:00 UTC,0.502018392086029
1992-09-12 00:00:00 UTC,0.5906407237052917
1992-09-13 00:00:00 UTC,0.5502161979675293
1992-09-14 00:00:00 UTC,0.49723684787750244
1992-09-15 00:00:00 UTC,0.4728017747402191
1992-09-16 00:00:00 UTC,0.484127014875412
1992-09-17 00:00:00 UTC,0.4967496395111084
1992-09-18 00:00:00 UTC,0.399842768907547
1992-09-19 00:00:00 UTC,0.33514538407325745
1992-09-20 00:00:00 UTC,0.39555418491363525
1992-09-21 00:00:00 UTC,0.39223116636276245
1992-09-22 00:00:00 UTC,0.40796294808387756
1992-09-23 00:00:00 UTC,0.4735333025455475
1992-09-24 00:00:00 UTC,0.530668318271637
1992-09-25 00:00:00 UTC,0.4191049337387085
1992-09-26 00:00:00 UTC,0.367822527885437
1992-09-27 00:00:00 UTC,0.4569237530231476
1992-09-28 00:00:00 UTC,0.3861556649208069
1992-09-29 00:00:00 UTC,0.39858055114746094
1992-09-30 00:00:00 UTC,0.3506500720977783
1992-10-01 00:00:00 UTC,0.37206026911735535
1992-10-02 00:00:00 UTC,0.3643361032009125
1992-10-03 00:00:00 UTC,0.42398130893707275
1992-10-04 00:00:00 UTC,0.37821269035339355
1992-10-05 00:00:00 UTC,0.3442278504371643
1992-10-06 00:00:00 UTC,0.2903418242931366
1992-10-07 00:00:00 UTC,0.21848230063915253
1992-10-08 00:00:00 UTC,0.29474499821662903
1992-10-09 00:00:00 UTC,0.33324724435806274
1992-10-10 00:00:00 UTC,0.26616978645324707
1992-10-11 00:00:00 UTC,0.35144302248954773
1992-10-12 00:00:00 UTC,0.3716624975204468
1992-10-13 00:00:00 UTC,0.4622577726840973
1992-10-14 00:00:00 UTC,0.33363139629364014
1992-10-15 00:00:00 UTC,0.30969104170799255
1992-10-16 00:00:00 UTC,0.23560874164104462
1992-10-17 00:00:00 UTC,0.30563560128211975
1992-10-18 00:00:00 UTC,0.2817195951938629
1992-10-19 00:00:00 UTC,0.3465203046798706
1992-10-20 00:00:00 UTC,0.3398139178752899
1992-10-21 00:00:00 UTC,0.38028034567832947
1992-10-22 00:00:00 UTC,0.30400365591049194
1992-10-23 00:00:00 UTC,0.27714598178863525
1992-10-24 00:00:00 UTC,0.2774951457977295
1992-10-25 00:00:00 UTC,0.284422367811203
1992-10-26 00:00:00 UTC,0.2123880386352539
1992-10-27 00:00:00 UTC,0.24049580097198486
1992-10-28 00:00:00 UTC,0.17759332060813904
1992-10-29 00:00:00 UTC,0.14733920991420746
1992-10-30 00:00:00 UTC,0.2046002298593521
1992-10-31 00:00:00 UTC,0.16856984794139862
1992-11-01 00:00:00 UTC,0.20760950446128845
1992-11-02 00:00:00 UTC,0.17264913022518158
1992-11-03 00:00:00 UTC,0.11837238073348999
1992-11-04 00:00:00 UTC,0.09340060502290726
1992-11-05 00:00:00 UTC,0.06770390272140503
1992-11-06 00:00:00 UTC,0.10334756970405579
1992-11-07 00:00:00 UTC,0.1722404807806015
1992-11-08 00:00:00 UTC,0.18340584635734558
1992-11-09 00:00:00 UTC,0.18444278836250305
1992-11-10 00:00:00 UTC,0.11865074187517166
1992-11-11 00:00:00 UTC,0.08285842835903168
1992-11-12 00:00:00 UTC,0.12951484322547913
1992-11-13 00:00:00 UTC,0.1359122395515442
1992-11-14 00:00:00 UTC,0.16802161931991577
1992-11-15 00:00:00 UTC,0.1804332137107849
1992-11-16 00:00:00 UTC,0.17169341444969177
1992-11-17 00:00:00 UTC,0.13802306354045868
1992-11-18 00:00:00 UTC,0.09350728243589401
1992-11-19 00:00:00 UTC,0.07925980538129807
1992-11-20 00:00:00 UTC,0.08005999773740768
1992-11-21 00:00:00 UTC,0.041485805064439774
1992-11-22 00:00:00 UTC,0.07447782158851624
1992-11-23 00:00:00 UTC,0.0505790077149868
1992-11-24 00:00:00 UTC,0.04032531753182411
1992-11-25 00:00:00 UTC,0.05408886820077896
1992-11-26 00:00:00 UTC,0.09272444248199463
1992-11-27 00:00:00 UTC,0.10839953273534775
1992-11-28 00:00:00 UTC,0.07412803918123245
1992-11-29 00:00:00 UTC,0.041281383484601974
1992-11-30 00:00:00 UTC,0.1077539473772049
1992-12-01 00:00:00 UTC,0.10310579836368561
1992-12-02 00:00:00 UTC,0.09561648219823837
1992-12-03 00:00:00 UTC,0.11328835040330887
1992-12-04 00:00:00 UTC,0.04922395572066307
1992-12-05 00:00:00 UTC,0.05920073017477989
1992-12-06 00:00:00 UTC,0.09263447672128677
1992-12-07 00:00:00 UTC,0.10152842104434967
1992-12-08 00:00:00 UTC,0.11632312089204788
1992-12-09 00:00:00 UTC,0.12224884331226349
1992-12-10 00:00:00 UTC,0.10724275559186935
1992-12-11 00:00:00 UTC,0.14192436635494232
1992-12-12 00:00:00 UTC,0.07266461849212646
1992-12-13 00:00:00 UTC,0.04979386180639267
1992-12-14 00:00:00 UTC,0.05851224064826965
1992-12-15 00:00:00 UTC,0.0583304800093174
1992-12-16 00:00:00 UTC,0.044132910668849945
1992-12-17 00:00:00 UTC,0.06651463359594345
1992-12-18 00:00:00 UTC,0.07590964436531067
1992-12-19 00:00:00 UTC,0.057772886008024216
1992-12-20 00:00:00 UTC,0.09596968442201614
1992-12-21 00:00:00 UTC,0.11174976825714111
1992-12-22 00:00:00 UTC,0.10818227380514145
1992-12-23 00:00:00 UTC,0.09789060056209564
1992-12-24 00:00:00 UTC,0.13685385882854462
1992-12-25 00:00:00 UTC,0.08936101943254471
1992-12-26 00:00:00 UTC,0.1467997431755066
1992-12-27 00:00:00 UTC,0.13779474794864655
1992-12-28 00:00:00 UTC,0.09524046629667282
1992-12-29 00:00:00 UTC,0.12558437883853912
1992-12-30 00:00:00 UTC,0.1143290251493454
1992-12-31 00:00:00 UTC,0.08515243232250214
1993-01-01 00:00:00 UTC,0.10826021432876587
1993-01-02 00:00:00 UTC,0.13705338537693024
1993-01-03 00:00:00 UTC,0.09437252581119537
1993-01-04 00:00:00 UTC,0.0842835009098053
1993-01-05 00:00:00 UTC,0.08883851021528244
1993-01-06 00:00:00 UTC,0.07394802570343018
1993-01-07 00:00:00 UTC,0.06704965233802795
1993-01-08 00:00:00 UTC,0.058732010424137115
1993-01-09 00:00:00 UTC,0.053701672703027725
1993-01-10 00:00:00 UTC,0.05475069582462311
1993-01-11 00:00:00 UTC,0.08655104041099548
1993-01-12 00:00:00 UTC,0.07140806317329407
1993-01-13 00:00:00 UTC,0.06324538588523865
1993-01-14 00:00:00 UTC,0.08991112560033798
1993-01-15 00:00:00 UTC,0.10667919367551804
1993-01-16 00:00:00 UTC,0.10960032790899277
1993-01-17 00:00:00 UTC,0.07045776396989822
1993-01-18 00:00:00 UTC,0.07721660286188126
1993-01-19 00:00:00 UTC,0.06365258991718292
1993-01-20 00:00:00 UTC,0.10622075945138931
1993-01-21 00:00:00 UTC,0.1415581852197647
1993-01-22 00:00:00 UTC,0.1763974279165268
1993-01-23 00:00:00 UTC,0.10397128760814667
1993-01-24 00:00:00 UTC,0.09732700884342194
1993-01-25 00:00:00 UTC,0.12235119193792343
1993-01-26 00:00:00 UTC,0.1385447233915329
1993-01-27 00:00:00 UTC,0.15223261713981628
1993-01-28 00:00:00 UTC,0.12360755354166031
1993-01-29 00:00:00 UTC,0.0939011424779892
1993-01-30 00:00:00 UTC,0.11366104334592819
1993-01-31 00:00:00 UTC,0.14755244553089142
1993-02-01 00:00:00 UTC,0.11599008738994598
1993-02-02 00:00:00 UTC,0.11436764895915985
1993-02-03 00:00:00 UTC,0.08533057570457458
1993-02-04 00:00:00 UTC,0.07476165890693665
1993-02-05 00:00:00 UTC,0.1337723284959793
1993-02-06 00:00:00 UTC,0.18234719336032867
1993-02-07 00:00:00 UTC,0.15255668759346008
1993-02-08 00:00:00 UTC,0.11878079921007156
1993-02-09 00:00:00 UTC,0.10828334093093872
1993-02-10 00:00:00 UTC,0.10361167788505554
1993-02-11 00:00:00 UTC,0.09591827541589737
1993-02-12 00:00:00 UTC,0.12568864226341248
1993-02-13 00:00:00 UTC,0.12383810430765152
1993-02-14 00:00:00 UTC,0.10252640396356583
1993-02-15 00:00:00 UTC,0.07821933180093765
1993-02-16 00:00:00 UTC,0.057885996997356415
1993-02-17 00:00:00 UTC,0.08280295133590698
1993-02-18 00:00:00 UTC,0.14093060791492462
1993-02-19 00:00:00 UTC,0.16691306233406067
1993-02-20 00:00:00 UTC,0.16747567057609558
1993-02-21 00:00:00 UTC,0.14598621428012848
1993-02-22 00:00:00 UTC,0.1538778394460678
1993-02-23 00:00:00 UTC,0.12874357402324677
1993-02-24 00:00:00 UTC,0.13718175888061523
1993-02-25 00:00:00 UTC,0.11046355217695236
1993-02-26 00:00:00 UTC,0.12803487479686737
1993-02-27 00:00:00 UTC,0.1385032832622528
1993-02-28 00:00:00 UTC,0.16588200628757477
1993-03-01 00:00:00 UTC,0.13816983997821808
1993-03-02 00:00:00 UTC,0.19074031710624695
1993-03-03 00:00:00 UTC,0.16459320485591888
1993-03-04 00:00:00 UTC,0.18140020966529846
1993-03-05 00:00:00 UTC,0.20887428522109985
1993-03-06 00:00:00 UTC,0.1973671317100525
1993-03-07 00:00:00 UTC,0.273142009973526
1993-03-08 00:00:00 UTC,0.30155330896377563
1993-03-09 00:00:00 UTC,0.3151858448982239
1993-03-10 00:00:00 UTC,0.17799200117588043
1993-03-11 00:00:00 UTC,0.12987197935581207
1993-03-12 00:00:00 UTC,0.10988803952932358
1993-03-13 00:00:00 UTC,0.1441676914691925
1993-03-14 00:00:00 UTC,0.19591844081878662
1993-03-15 00:00:00 UTC,0.2876168489456177
1993-03-16 00:00:00 UTC,0.24928833544254303
1993-03-17 00:00:00 UTC,0.21070650219917297
1993-03-18 00:00:00 UTC,0.20846174657344818
1993-03-19 00:00:00 UTC,0.28406578302383423
1993-03-20 00:00:00 UTC,0.27844342589378357
1993-03-21 00:00:00 UTC,0.2980096936225891
1993-03-22 00:00:00 UTC,0.2590741813182831
1993-03-23 00:00:00 UTC,0.3559163808822632
1993-03-24 00:00:00 UTC,0.3778591752052307
1993-03-25 00:00:00 UTC,0.40773332118988037
1993-03-26 00:00:00 UTC,0.37976446747779846
1993-03-27 00:00:00 UTC,0.2816316485404968
1993-03-28 00:00:00 UTC,0.21908965706825256
1993-03-29 00:00:00 UTC,0.21550710499286652
1993-03-30 00:00:00 UTC,0.18023724853992462
1993-03-31 00:00:00 UTC,0.22217850387096405
1993-04-01 00:00:00 UTC,0.25498998165130615
1993-04-02 00:00:00 UTC,0.318398118019104
1993-04-03 00:00:00 UTC,0.17540255188941956
1993-04-04 00:00:00 UTC,0.281069278717041
1993-04-05 00:00:00 UTC,0.3352336287498474
1993-04-06 00:00:00 UTC,0.25395479798316956
1993-04-07 00:00:00 UTC,0.19986633956432343
1993-04-08 00:00:00 UTC,0.3235100209712982
1993-04-09 00:00:00 UTC,0.4127594530582428
1993-04-10 00:00:00 UTC,0.3967357575893402
1993-04-11 00:00:00 UTC,0.4003337323665619
1993-04-12 00:00:00 UTC,0.30230724811553955
1993-04-13 00:00:00 UTC,0.26661649346351624
1993-04-14 00:00:00 UTC,0.2312219738960266
1993-04-15 00:00:00 UTC,0.2434149533510208
1993-04-16 00:00:00 UTC,0.294893741607666
1993-04-17 00:00:00 UTC,0.37518081068992615
1993-04-18 00:00:00 UTC,0.4602859616279602
1993-04-19 00:00:00 UTC,0.36512291431427
1993-04-20 00:00:00 UTC,0.26421263813972473
1993-04-21 00:00:00 UTC,0.37837129831314087
1993-04-22 00:00:00 UTC,0.5602881908416748
1993-04-23 00:00:00 UTC,0.5575495958328247
1993-04-24 00:00:00 UTC,0.27505528926849365
1993-04-25 00:00:00 UTC,0.3646273612976074
1993-04-26 00:00:00 UTC,0.4678328037261963
1993-04-27 00:00:00 UTC,0.4377962052822113
1993-04-28 00:00:00 UTC,0.4134237468242645
1993-04-29 00:00:00 UTC,0.44716063141822815
1993-04-30 00:00:00 UTC,0.4392848610877991
1993-05-01 00:00:00 UTC,0.28860387206077576
1993-05-02 00:00:00 UTC,0.3765597939491272
1993-05-03 00:00:00 UTC,0.458616703748703
1993-05-04 00:00:00 UTC,0.5825122594833374
1993-05-05 00:00:00 UTC,0.5061205625534058
1993-05-06 00:00:00 UTC,0.3994489908218384
1993-05-07 00:00:00 UTC,0.42234909534454346
1993-05-08 00:00:00 UTC,0.33958348631858826
1993-05-09 00:00:00 UTC,0.29785647988319397
1993-05-10 00:00:00 UTC,0.46492859721183777
1993-05-11 00:00:00 UTC,0.39404746890068054
1993-05-12 00:00:00 UTC,0.37579646706581116
1993-05-13 00:00:00 UTC,0.4865327775478363
1993-05-14 00:00:00 UTC,0.5108776092529297
1993-05-15 00:00:00 UTC,0.48076483607292175
1993-05-16 00:00:00 UTC,0.4225878417491913
1993-05-17 00:00:00 UTC,0.3439517617225647
1993-05-18 00:00:00 UTC,0.4145413041114807
1993-05-19 00:00:00 UTC,0.41895321011543274
1993-05-20 00:00:00 UTC,0.46206846833229065
1993-05-21 00:00:00 UTC,0.5211995840072632
1993-05-22 00:00:00 UTC,0.5326868891716003
1993-05-23 00:00:00 UTC,0.5063302516937256
1993-05-24 00:00:00 UTC,0.4388289749622345
1993-05-25 00:00:00 UTC,0.4361978769302368
1993-05-26 00:00:00 UTC,0.5612819194793701
1993-05-27 00:00:00 UTC,0.5841712355613708
1993-05-28 00:00:00 UTC,0.5118948817253113
1993-05-29 00:00:00 UTC,0.48462456464767456
1993-05-30 00:00:00 UTC,0.5187243223190308
1993-05-31 00:00:00 UTC,0.5700324177742004
1993-06-01 00:00:00 UTC,0.6529862880706787
1993-06-02 00:00:00 UTC,0.5105594992637634
1993-06-03 00:00:00 UTC,0.4315860867500305
1993-06-04 00:00:00 UTC,0.3883264660835266
1993-06-05 00:00:00 UTC,0.5388848781585693
1993-06-06 00:00:00 UTC,0.6345086693763733
1993-06-07 00:00:00 UTC,0.516425371170044
1993-06-08 00:00:00 UTC,0.46218958497047424
1993-06-09 00:00:00 UTC,0.4217226207256317
1993-06-10 00:00:00 UTC,0.515362024307251
1993-06-11 00:00:00 UTC,0.6154354810714722
1993-06-12 00:00:00 UTC,0.6849645972251892
1993-06-13 00:00:00 UTC,0.5976399183273315
1993-06-14 00:00:00 UTC,0.5977510809898376
1993-06-15 00:00:00 UTC,0.7554793953895569
1993-06-16 00:00:00 UTC,0.6465893983840942
1993-06-17 00:00:00 UTC,0.4856140911579132
1993-06-18 00:00:00 UTC,0.40065526962280273
1993-06-19 00:00:00 UTC,0.49954211711883545
1993-06-20 00:00:00 UTC,0.5876814723014832
1993-06-21 00:00:00 UTC,0.6423072218894958
1993-06-22 00:00:00 UTC,0.6537182331085205
1993-06-23 00:00:00 UTC,0.6753824949264526
1993-06-24 00:00:00 UTC,0.5968628525733948
1993-06-25 00:00:00 UTC,0.5649271011352539
1993-06-26 00:00:00 UTC,0.6234250068664551
1993-06-27 00:00:00 UTC,0.6854871511459351
1993-06-28 00:00:00 UTC,0.7635045051574707
1993-06-29 00:00:00 UTC,0.8119555115699768
1993-06-30 00:00:00 UTC,0.6522889733314514
1993-07-01 00:00:00 UTC,0.6315582990646362
1993-07-02 00:00:00 UTC,0.7341940999031067
1993-07-03 00:00:00 UTC,0.7885067462921143
1993-07-04 00:00:00 UTC,0.5947914719581604
1993-07-05 00:00:00 UTC,0.6153357625007629
1993-07-06 00:00:00 UTC,0.6643561720848083
1993-07-07 00:00:00 UTC,0.6510847806930542
1993-07-08 00:00:00 UTC,0.695360541343689
1993-07-09 00:00:00 UTC,0.6488171219825745
1993-07-10 00:00:00 UTC,0.696701169013977
1993-07-11 00:00:00 UTC,0.5630740523338318
1993-07-12 00:00:00 UTC,0.6343967318534851
1993-07-13 00:00:00 UTC,0.577201247215271
1993-07-14 00:00:00 UTC,0.5379009246826172
1993-07-15 00:00:00 UTC,0.5986297726631165
1993-07-16 00:00:00 UTC,0.6024341583251953
1993-07-17 00:00:00 UTC,0.5282762050628662
1993-07-18 00:00:00 UTC,0.5273058414459229
1993-07-19 00:00:00 UTC,0.582919716835022
1993-07-20 00:00:00 UTC,0.5742040872573853
1993-07-21 00:00:00 UTC,0.646761417388916
1993-07-22 00:00:00 UTC,0.633328378200531
1993-07-23 00:00:00 UTC,0.5855221152305603
1993-07-24 00:00:00 UTC,0.5095078945159912
1993-07-25 00:00:00 UTC,0.6145737767219543
1993-07-26 00:00:00 UTC,0.7013171911239624
1993-07-27 00:00:00 UTC,0.5862331390380859
1993-07-28 00:00:00 UTC,0.6068881750106812
1993-07-29 00:00:00 UTC,0.6374226212501526
1993-07-30 00:00:00 UTC,0.583885908126831
1993-07-31 00:00:00 UTC,0.620139479637146
1993-08-01 00:00:00 UTC,0.5626100301742554
1993-08-02 00:00:00 UTC,0.5168774724006653
1993-08-03 00:00:00 UTC,0.37669938802719116
1993-08-04 00:00:00 UTC,0.4826635420322418
1993-08-05 00:00:00 UTC,0.431949257850647
1993-08-06 00:00:00 UTC,0.49549123644828796
1993-08-07 00:00:00 UTC,0.5449082851409912
1993-08-08 00:00:00 UTC,0.5341230034828186
1993-08-09 00:00:00 UTC,0.5237457156181335
1993-08-10 00:00:00 UTC,0.4683508276939392
1993-08-11 00:00:00 UTC,0.49457287788391113
1993-08-12 00:00:00 UTC,0.5237772464752197
1993-08-13 00:00:00 UTC,0.5273243188858032
1993-08-14 00:00:00 UTC,0.5207427144050598
1993-08-15 00:00:00 UTC,0.49637556076049805
1993-08-16 00:00:00 UTC,0.5951303243637085
1993-08-17 00:00:00 UTC,0.5261366367340088
1993-08-18 00:00:00 UTC,0.49175959825515747
1993-08-19 00:00:00 UTC,0.407621830701828
