Time,air_temperature[unit:K]
1985-01-27 00:00:00 UTC,247.4910430908203
1985-01-28 00:00:00 UTC,247.4271240234375
1985-01-29 00:00:00 UTC,247.3330535888672
1985-01-30 00:00:00 UTC,246.8554229736328
1985-01-31 00:00:00 UTC,246.18861389160156
1985-02-01 00:00:00 UTC,246.09048461914062
1985-02-02 00:00:00 UTC,246.46986389160156
1985-02-03 00:00:00 UTC,246.77902221679688
1985-02-04 00:00:00 UTC,246.517822265625
1985-02-05 00:00:00 UTC,246.89862060546875
1985-02-06 00:00:00 UTC,246.93605041503906
1985-02-07 00:00:00 UTC,247.2316436767578
1985-02-08 00:00:00 UTC,247.7744903564453
1985-02-09 00:00:00 UTC,247.6982879638672
1985-02-10 00:00:00 UTC,247.23745727539062
1985-02-11 00:00:00 UTC,247.43399047851562
1985-02-12 00:00:00 UTC,247.94248962402344
1985-02-13 00:00:00 UTC,247.79074096679688
1985-02-14 00:00:00 UTC,247.80191040039062
1985-02-15 00:00:00 UTC,248.40658569335938
1985-02-16 00:00:00 UTC,248.0869903564453
1985-02-17 00:00:00 UTC,248.0482635498047
1985-02-18 00:00:00 UTC,248.0033416748047
1985-02-19 00:00:00 UTC,248.2604217529297
1985-02-20 00:00:00 UTC,248.4608917236328
1985-02-21 00:00:00 UTC,248.146484375
1985-02-22 00:00:00 UTC,248.24996948242188
1985-02-23 00:00:00 UTC,247.64547729492188
1985-02-24 00:00:00 UTC,247.98387145996094
1985-02-25 00:00:00 UTC,248.11183166503906
1985-02-26 00:00:00 UTC,247.71400451660156
1985-02-27 00:00:00 UTC,248.07093811035156
1985-02-28 00:00:00 UTC,248.26083374023438
1985-03-01 00:00:00 UTC,248.29258728027344
1985-03-02 00:00:00 UTC,248.4020233154297
1985-03-03 00:00:00 UTC,247.8429412841797
1985-03-04 00:00:00 UTC,247.3499298095703
1985-03-05 00:00:00 UTC,247.8367462158203
1985-03-06 00:00:00 UTC,248.356201171875
1985-03-07 00:00:00 UTC,248.1492156982422
1985-03-08 00:00:00 UTC,248.2351531982422
1985-03-09 00:00:00 UTC,248.4827117919922
1985-03-10 00:00:00 UTC,248.86752319335938
1985-03-11 00:00:00 UTC,248.3909149169922
1985-03-12 00:00:00 UTC,248.1531219482422
1985-03-13 00:00:00 UTC,247.9644775390625
1985-03-14 00:00:00 UTC,248.24462890625
1985-03-15 00:00:00 UTC,248.4573211669922
1985-03-16 00:00:00 UTC,248.06614685058594
1985-03-17 00:00:00 UTC,248.57960510253906
1985-03-18 00:00:00 UTC,248.58644104003906
1985-03-19 00:00:00 UTC,248.47190856933594
1985-03-20 00:00:00 UTC,248.44253540039062
1985-03-21 00:00:00 UTC,248.579833984375
1985-03-22 00:00:00 UTC,248.0430908203125
1985-03-23 00:00:00 UTC,248.25755310058594
1985-03-24 00:00:00 UTC,248.84933471679688
1985-03-25 00:00:00 UTC,249.14837646484375
1985-03-26 00:00:00 UTC,248.6637420654297
1985-03-27 00:00:00 UTC,248.5928955078125
1985-03-28 00:00:00 UTC,248.08534240722656
1985-03-29 00:00:00 UTC,247.6374053955078
1985-03-30 00:00:00 UTC,247.31350708007812
1985-03-31 00:00:00 UTC,247.9058837890625
1985-04-01 00:00:00 UTC,248.29518127441406
1985-04-02 00:00:00 UTC,248.8352508544922
1985-04-03 00:00:00 UTC,248.99996948242188
1985-04-04 00:00:00 UTC,248.60595703125
1985-04-05 00:00:00 UTC,248.43869018554688
1985-04-06 00:00:00 UTC,248.5379180908203
1985-04-07 00:00:00 UTC,248.5454559326172
